sitting,2011-11-30 11:26:48,-4.252102375030518,-0.4213795065879822,8.542511940002441
sitting,2011-11-30 11:26:48,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:48,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:48,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:48,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:48,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:48,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:48,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:48,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:48,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:49,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:49,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:49,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:49,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:49,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:49,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:49,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:49,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:49,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:50,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:50,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:50,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:50,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:50,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:50,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:50,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:50,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:50,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:50,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:51,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:51,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:51,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:51,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:51,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:51,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:51,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:51,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:51,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:52,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:52,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:52,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:52,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:52,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:52,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:52,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:52,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:52,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:53,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:53,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:53,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:53,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:53,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:53,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:53,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:53,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:53,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:53,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:54,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:54,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:54,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:54,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:54,-4.252102375030518,-0.4213795065879822,8.197746276855469
sitting,2011-11-30 11:26:54,-4.252102375030518,-0.4213795065879822,8.197746276855469
