action,x,y,z
walking,0.8810662031173706,5.4013190269470215,5.51624059677124
walking,0.8810662031173706,3.6391866207122803,8.734047889709473
walking,1.8387469053268433,4.596867084503174,8.006210327148438
walking,-3.485957622528076,2.9879636764526367,10.074800491333008
walking,-2.1068975925445557,3.7158010005950928,8.35097599029541
walking,-3.6391866207122803,0.15322890877723694,9.193734169006348
walking,-5.477933406829834,2.911349296569824,7.814674377441406
walking,4.9799394607543945,3.600879430770874,4.63517427444458
walking,6.244078159332275,0.9959878921508789,-0.5363011956214905
walking,8.772355079650879,9.576807022094727,-0.7661445140838623
walking,6.89530086517334,14.709975242614746,1.9919757843017578
walking,-0.8427590131759644,18.579004287719727,4.63517427444458
walking,-1.5322890281677246,8.08282470703125,-2.183511972427368
walking,0.6129156351089478,4.596867084503174,-0.038307227194309235
walking,-0.2298433631658554,9.53849983215332,2.8347349166870117
walking,2.0685901641845703,9.53849983215332,1.5322890281677246
walking,-1.5705963373184204,10.496180534362793,0.038307227194309235
walking,-0.3447650372982025,7.8529815673828125,0.038307227194309235
walking,0.038307227194309235,3.600879430770874,1.5705963373184204
walking,-4.558559894561768,16.395492553710938,4.367023944854736
walking,-1.8387469053268433,3.600879430770874,3.3710360527038574
walking,-2.1068975925445557,7.623138427734375,3.600879430770874
walking,-2.1068975925445557,6.358999729156494,4.213795185089111
walking,-3.5242648124694824,9.040505409240723,4.903325080871582
walking,-0.3064578175544739,13.982137680053711,6.856993675231934
walking,-0.8044517636299133,14.786589622497559,-0.26815059781074524
walking,0.689530074596405,7.048529624938965,1.9919757843017578
walking,-0.727837324142456,6.358999729156494,0.8427590131759644
walking,-2.145204782485962,9.232041358947754,1.3024457693099976
walking,0.1149216815829277,8.159439086914062,3.3710360527038574
walking,-3.5625722408294678,10.917559623718262,1.800439715385437
walking,0.5363011956214905,17.31486701965332,2.145204782485962
walking,-2.604891538619995,3.600879430770874,1.4173674583435059
walking,1.4173674583435059,5.861005783081055,0.5363011956214905
walking,-4.022258758544922,8.542511940002441,5.171475887298584
walking,-5.51624059677124,16.548721313476562,8.35097599029541
walking,0.5746083855628967,8.08282470703125,0.2298433631658554
walking,0.8427590131759644,11.338939666748047,1.647210717201233
walking,-0.5363011956214905,4.941632270812988,0.038307227194309235
walking,-3.064578056335449,8.542511940002441,1.3407529592514038
walking,-0.5746083855628967,6.358999729156494,2.9879636764526367
walking,-3.869029998779297,10.41956615447998,2.0685901641845703
walking,0.3064578175544739,15.935806274414062,1.37906014919281
walking,-3.7158010005950928,3.7924153804779053,1.37906014919281
walking,0.9576807022094727,5.439626216888428,1.072602391242981
walking,-2.145204782485962,7.623138427734375,4.175487995147705
walking,-4.941632270812988,16.70195198059082,8.427590370178223
walking,-0.26815059781074524,8.887276649475098,-0.8044517636299133
walking,0.689530074596405,9.730035781860352,1.8770540952682495
walking,-1.5322890281677246,5.324704647064209,0.3064578175544739
walking,-3.600879430770874,8.465897560119629,2.030282974243164
walking,-1.1875240802764893,6.856993675231934,3.294421434402466
walking,-4.137180328369141,9.346963882446289,-0.3447650372982025
walking,-2.030282974243164,16.931795120239258,1.5705963373184204
walking,-3.4093432426452637,1.1492167711257935,2.145204782485962
walking,0.6512228846549988,7.1251444816589355,1.3024457693099976
walking,-6.090848922729492,7.5848307609558105,5.746084213256836
walking,-4.367023944854736,15.667655944824219,4.865017890930176
walking,-2.3367409706115723,10.457873344421387,-0.3447650372982025
walking,1.1109095811843872,7.163451671600342,3.7924153804779053
walking,-3.1028854846954346,6.129156112670898,0.3447650372982025
walking,-3.294421434402466,8.08282470703125,4.098873138427734
walking,-2.604891538619995,12.334927558898926,6.818686485290527
walking,-2.604891538619995,6.818686485290527,-2.6431987285614014
walking,-5.477933406829834,19.268535614013672,2.4899697303771973
walking,-2.3367409706115723,19.268535614013672,2.75812029838562
walking,-0.038307227194309235,7.623138427734375,2.3367409706115723
walking,-7.048529624938965,7.048529624938965,5.51624059677124
walking,-1.800439715385437,12.947842597961426,1.0342950820922852
walking,-4.367023944854736,10.994174003601074,1.0342950820922852
walking,1.3407529592514038,4.63517427444458,2.3750481605529785
walking,-4.520252704620361,7.354987621307373,2.6815059185028076
walking,-1.800439715385437,5.70777702331543,4.443638324737549
walking,-6.550535678863525,10.496180534362793,4.788403511047363
walking,-1.072602391242981,15.85919189453125,-0.689530074596405
walking,-5.5545477867126465,4.9799394607543945,0.5363011956214905
walking,0.15322890877723694,5.439626216888428,1.2258312702178955
walking,-3.485957622528076,6.588842868804932,3.9839515686035156
walking,-7.354987621307373,15.131354331970215,8.35097599029541
walking,-2.298433542251587,9.385271072387695,0.1149216815829277
walking,-1.0342950820922852,11.185709953308105,1.3407529592514038
walking,-2.2601263523101807,4.405331134796143,-0.3064578175544739
walking,-4.903325080871582,7.048529624938965,2.2601263523101807
walking,-1.8770540952682495,7.546523571014404,2.2601263523101807
walking,-4.750096321105957,7.546523571014404,0.727837324142456
walking,-5.592854976654053,18.88546371459961,4.137180328369141
walking,-4.32871675491333,2.030282974243164,1.5322890281677246
walking,0.26815059781074524,5.784391403198242,1.5322890281677246
walking,-4.443638324737549,6.282385349273682,3.869029998779297
walking,-8.619126319885254,13.445837020874023,8.08282470703125
walking,-2.911349296569824,9.615114212036133,0.15322890877723694
walking,-0.7661445140838623,10.381258964538574,1.9153614044189453
walking,-3.1028854846954346,5.51624059677124,0.3447650372982025
walking,-4.865017890930176,5.975927352905273,2.2601263523101807
walking,-3.7924153804779053,7.929595947265625,3.141192674636841
walking,-4.596867084503174,7.163451671600342,3.141192674636841
walking,-6.129156112670898,18.88546371459961,3.2178070545196533
walking,-3.7158010005950928,0.8810662031173706,1.7621324062347412
walking,-0.2298433631658554,5.937620162963867,1.7621324062347412
walking,-6.358999729156494,6.742072105407715,4.558559894561768
walking,-8.772355079650879,13.139378547668457,5.861005783081055
walking,-3.600879430770874,9.500192642211914,0.4596867263317108
walking,-0.038307227194309235,8.65743350982666,2.4133553504943848
walking,-4.443638324737549,5.784391403198242,0.26815059781074524
walking,-4.252102375030518,7.316680431365967,3.064578056335449
walking,-5.5545477867126465,10.649409294128418,3.8307228088378906
walking,-1.6855180263519287,8.35097599029541,-1.9919757843017578
walking,-9.193734169006348,16.28057098388672,-1.6855180263519287
walking,-1.6089035272598267,2.1068975925445557,2.5282769203186035
walking,-0.8810662031173706,7.086836814880371,1.723825216293335
walking,-7.6997528076171875,6.435614109039307,63973069190979
walking,-5.631162166595459,11.568782806396484,2.911349296569824
walking,-4.213795185089111,10.113107681274414,-0.19153612852096558
walking,-0.4596867263317108,6.512228488922119,3.1028854846954346
walking,-4.443638324737549,6.512228488922119,1.1109095811843872
walking,-3.8307228088378906,7.738059997558594,3.5242648124694824
walking,-6.818686485290527,10.113107681274414,3.9839515686035156
walking,-1.9153614044189453,9.576807022094727,-1.9919757843017578
walking,-9.002198219299316,12.02846908569336,-1.723825216293335
walking,-1.5705963373184204,4.022258758544922,2.3367409706115723
walking,-1.5705963373184204,6.282385349273682,2.145204782485962
walking,-6.588842868804932,8.35097599029541,8.312667846679688
walking,-4.711789131164551,9.232041358947754,0.8427590131759644
walking,-3.1028854846954346,11.683704376220703,0.3447650372982025
walking,-1.0342950820922852,5.20978307723999,2.5282769203186035
walking,-5.822698593139648,6.512228488922119,2.0685901641845703
walking,-2.9496564865112305,5.056553840637207,3.869029998779297
walking,-6.742072105407715,9.461885452270508,4.32871675491333
walking,-2.1068975925445557,14.288596153259277,-1.3407529592514038
walking,-7.240066051483154,5.439626216888428,-0.4213795065879822
walking,-0.7661445140838623,4.750096321105957,1.8770540952682495
walking,-3.294421434402466,5.669469833374023,3.4093432426452637
walking,-7.469909191131592,10.879252433776855,9.117119789123535
walking,-4.022258758544922,9.730035781860352,0.26815059781074524
walking,-2.9496564865112305,11.72201156616211,0.26815059781074524
walking,-1.9536685943603516,4.63517427444458,0.727837324142456
walking,-6.129156112670898,5.937620162963867,1.647210717201233
walking,-3.4093432426452637,4.137180328369141,2.911349296569824
walking,-4.865017890930176,8.006210327148438,1.1875240802764893
walking,-6.818686485290527,17.391481399536133,2.719813108444214
walking,-4.711789131164551,1.37906014919281,1.8387469053268433
walking,-0.5363011956214905,6.473921298980713,1.4939818382263184
walking,-6.933608055114746,5.477933406829834,5.094861030578613
walking,-9.27034854888916,14.36521053314209,5.746084213256836
walking,-5.631162166595459,10.572794914245605,0.19153612852096558
walking,-0.1149216815829277,7.393294811248779,3.9456443786621094
walking,-4.405331134796143,6.129156112670898,0.3064578175544739
walking,-4.750096321105957,4.9799394607543945,4.711789131164551
walking,-5.70777702331543,9.576807022094727,4.367023944854736
walking,-3.1028854846954346,15.093047142028809,-2.873042106628418
walking,-8.006210327148438,4.290409564971924,1.37906014919281
walking,-2.0685901641845703,7.354987621307373,0.8810662031173706
walking,-3.2561142444610596,6.244078159332275,1.455674648284912
walking,-1.2641384601593018,8.504204750061035,3.8307228088378906
walking,-3.4093432426452637,8.504204750061035,-0.26815059781074524
walking,-4.32871675491333,9.078812599182129,0.8427590131759644
walking,-4.32871675491333,8.35097599029541,1.6089035272598267
walking,-4.32871675491333,8.006210327148438,1.1875240802764893
walking,-5.20978307723999,8.006210327148438,1.1875240802764893
walking,-5.631162166595459,8.197746276855469,0.9959878921508789
walking,-7.2783732414245605,8.772355079650879,1.6855180263519287
walking,-4.290409564971924,7.929595947265625,2.4133553504943848
walking,-4.711789131164551,8.389283180236816,1.5322890281677246
walking,-5.018246650695801,9.308655738830566,1.8387469053268433
walking,-5.018246650695801,9.53849983215332,2.3367409706115723
walking,-3.1028854846954346,9.53849983215332,0.9193734526634216
walking,-2.2218191623687744,9.53849983215332,0.3064578175544739
walking,-2.4899697303771973,10.649409294128418,-0.4213795065879822
walking,-1.1109095811843872,11.1474027633667,0.4596867263317108
walking,0.6129156351089478,9.27034854888916,3.8307228088378906
walking,1.7621324062347412,5.70777702331543,7.010222434997559
walking,3.600879430770874,1.800439715385437,4.788403511047363
walking,2.9496564865112305,0.9576807022094727,5.746084213256836
walking,1.1492167711257935,5.70777702331543,8.274360656738281
walking,1.1492167711257935,1.3024457693099976,11.03248119354248
walking,-0.9959878921508789,0.19153612852096558,9.576807022094727
walking,-0.6129156351089478,-1.0342950820922852,8.35097599029541
walking,-0.6129156351089478,2.1068975925445557,9.002198219299316
walking,-1.0342950820922852,0.9576807022094727,9.998186111450195
walking,-0.8044517636299133,0.9576807022094727,8.848969459533691
walking,-0.8044517636299133,0.9576807022094727,9.193734169006348
walking,2.5282769203186035,8.695740699768066,0.8427590131759644
walking,1.647210717201233,13.062764167785645,1.4173674583435059
walking,2.9496564865112305,0.26815059781074524,-1.455674648284912
walking,0.6512228846549988,10.036493301391602,0.1149216815829277
walking,-1.6089035272598267,10.649409294128418,0.1149216815829277
walking,-1.2258312702178955,12.717999458312988,0.5746083855628967
walking,-0.5363011956214905,6.742072105407715,-0.8044517636299133
walking,-2.5282769203186035,10.611102104187012,3.4093432426452637
walking,-0.8044517636299133,15.667655944824219,-0.4596867263317108
walking,-1.1875240802764893,6.780379295349121,2.6431987285614014
walking,-1.7621324062347412,10.496180534362793,3.869029998779297
walking,-0.9959878921508789,8.121131896972656,3.1028854846954346
walking,-1.4173674583435059,8.121131896972656,3.7924153804779053
walking,-1.647210717201233,6.512228488922119,4.137180328369141
walking,-1.9536685943603516,7.814674377441406,4.32871675491333
walking,-4.367023944854736,10.189722061157227,6.665457725524902
walking,2.4133553504943848,6.742072105407715,2.9496564865112305
walking,-0.7661445140838623,11.109095573425293,0.3064578175544739
walking,2.6431987285614014,7.010222434997559,0.9576807022094727
walking,-2.0685901641845703,63973069190979,2.2218191623687744
walking,-2.0685901641845703,7.623138427734375,3.5625722408294678
walking,0.5363011956214905,15.207969665527344,5.51624059677124
walking,1.0342950820922852,8.121131896972656,-2.030282974243164
walking,-2.8347349166870117,16.740259170532227,-2.6431987285614014
walking,-0.26815059781074524,1.9536685943603516,2.3750481605529785
walking,0.8427590131759644,7.6997528076171875,3.2561142444610596
walking,-3.7924153804779053,11.338939666748047,8.848969459533691
walking,2.7964274883270264,9.921571731567383,0.15322890877723694
walking,-0.8427590131759644,10.994174003601074,-0.07661445438861847
walking,1.5705963373184204,4.443638324737549,1.4173674583435059
walking,-1.647210717201233,77763671875,1.1875240802764893
walking,-0.9193734526634216,5.937620162963867,4.443638324737549
walking,-2.4133553504943848,10.879252433776855,3.9839515686035156
walking,1.8387469053268433,13.982137680053711,-1.7621324062347412
walking,-4.405331134796143,7.354987621307373,-0.6512228846549988
walking,0.8044517636299133,3.6391866207122803,1.455674648284912
walking,-0.38307225704193115,6.971915245056152,3.907337188720703
walking,-3.44765043258667,13.828908920288086,9.576807022094727
walking,-0.49799394607543945,10.649409294128418,-0.2298433631658554
walking,1.6089035272598267,10.649409294128418,1.0342950820922852
walking,-0.7661445140838623,4.32871675491333,0.15322890877723694
walking,-3.6774938106536865,8.427590370178223,2.6431987285614014
walking,-0.6512228846549988,9.155426979064941,2.6431987285614014
walking,-1.2258312702178955,8.35097599029541,0.4213795065879822
walking,-4.022258758544922,19.460071563720703,2.604891538619995
walking,-2.2601263523101807,-0.26815059781074524,2.604891538619995
walking,-0.07661445438861847,8.006210327148438,3.4093432426452637
walking,-5.439626216888428,8.848969459533691,5.822698593139648
walking,-1.2258312702178955,12.60307788848877,-0.2298433631658554
walking,-1.455674648284912,10.074800491333008,0.38307225704193115
walking,2.2601263523101807,4.63517427444458,2.298433542251587
walking,-3.7924153804779053,7.6997528076171875,2.911349296569824
walking,-2.75812029838562,5.51624059677124,4.098873138427734
walking,-3.754108190536499,9.078812599182129,3.6774938106536865
walking,1.3407529592514038,14.595053672790527,-1.5705963373184204
walking,-6.129156112670898,5.51624059677124,-0.49799394607543945
walking,0.49799394607543945,4.252102375030518,1.647210717201233
walking,-2.298433542251587,7.661445617675781,4.060565948486328
walking,-5.286397457122803,14.441824913024902,9.078812599182129
walking,-2.9496564865112305,10.611102104187012,0.26815059781074524
walking,0.6512228846549988,10.189722061157227,1.6089035272598267
walking,-1.7621324062347412,5.286397457122803,-0.07661445438861847
walking,-4.137180328369141,7.240066051483154,2.0685901641845703
walking,-2.5665841102600098,10.266336441040039,3.44765043258667
walking,-1.9536685943603516,7.240066051483154,-0.9193734526634216
walking,-5.631162166595459,18.962078094482422,0.26815059781074524
walking,-2.030282974243164,0.15322890877723694,3.064578056335449
walking,0.3447650372982025,6.588842868804932,1.8387469053268433
walking,-9.308655738830566,10.266336441040039,8.465897560119629
walking,-1.072602391242981,10.72602367401123,0.8044517636299133
walking,-2.719813108444214,10.189722061157227,0.8044517636299133
walking,0.7661445140838623,4.8267107009887695,1.9536685943603516
walking,-5.056553840637207,6.627150535583496,1.5322890281677246
walking,-3.141192674636841,63973069190979,4.903325080871582
walking,-5.056553840637207,8.734047889709473,3.179499864578247
walking,-3.026270866394043,18.655620574951172,0.9576807022094727
walking,-4.175487995147705,0.8427590131759644,1.8387469053268433
walking,0.19153612852096558,5.439626216888428,0.8044517636299133
walking,-5.822698593139648,6.89530086517334,4.32871675491333
walking,-7.6997528076171875,15.361198425292969,5.324704647064209
walking,-4.175487995147705,9.691728591918945,-0.3064578175544739
walking,0.5746083855628967,8.542511940002441,2.9879636764526367
walking,-3.3710360527038574,5.5545477867126465,0.07661445438861847
walking,-5.094861030578613,6.550535678863525,2.873042106628418
walking,-5.094861030578613,11.875240325927734,5.439626216888428
walking,-2.5282769203186035,5.861005783081055,-2.0685901641845703
walking,-9.078812599182129,18.387468338012695,1.37906014919281
walking,-2.604891538619995,-0.5746083855628967,2.9496564865112305
walking,-0.5746083855628967,8.08282470703125,2.9496564865112305
walking,-8.619126319885254,6.742072105407715,7.354987621307373
walking,-3.600879430770874,11.185709953308105,0.07661445438861847
walking,-3.026270866394043,9.84495735168457,0.07661445438861847
walking,-0.9193734526634216,4.367023944854736,3.1028854846954346
walking,-5.746084213256836,7.086836814880371,2.030282974243164
walking,-3.1028854846954346,4.903325080871582,4.711789131164551
walking,-6.550535678863525,8.580819129943848,3.869029998779297
walking,-3.3710360527038574,15.85919189453125,0.1149216815829277
walking,-7.163451671600342,3.7924153804779053,0.1149216815829277
walking,-0.15322890877723694,4.865017890930176,1.723825216293335
walking,-3.4093432426452637,6.129156112670898,3.1028854846954346
walking,-8.810662269592285,11.990161895751953,8.96389102935791
walking,-4.750096321105957,10.5344877243042,0.49799394607543945
walking,-1.9153614044189453,11.41555404663086,0.49799394607543945
walking,-2.911349296569824,3.6391866207122803,0.9193734526634216
walking,-6.780379295349121,6.742072105407715,2.2601263523101807
walking,-3.026270866394043,5.363011837005615,2.9496564865112305
walking,-5.669469833374023,6.89530086517334,0.9193734526634216
walking,-7.354987621307373,18.272546768188477,3.179499864578247
walking,-3.869029998779297,-0.5363011956214905,2.6815059185028076
walking,-0.5746083855628967,6.550535678863525,1.800439715385437
walking,-7.661445617675781,6.167463779449463,4.367023944854736
walking,-8.734047889709473,11.990161895751953,4.367023944854736
walking,-5.51624059677124,9.346963882446289,-0.15322890877723694
walking,-0.15322890877723694,8.08282470703125,3.179499864578247
walking,-5.1331682205200195,5.5545477867126465,1.3407529592514038
walking,-6.205770969390869,5.5545477867126465,3.907337188720703
walking,-8.197746276855469,10.304644584655762,5.20978307723999
walking,-2.145204782485962,8.504204750061035,-2.2601263523101807
walking,-12.258312225341797,11.645397186279297,-4.098873138427734
walking,-1.3407529592514038,1.8387469053268433,2.5665841102600098
walking,-1.800439715385437,7.546523571014404,2.75812029838562
walking,-9.385271072387695,6.971915245056152,9.461885452270508
walking,-3.4093432426452637,7.967903137207031,1.3407529592514038
walking,-5.477933406829834,10.457873344421387,0.5363011956214905
walking,-1.1875240802764893,4.9799394607543945,1.0342950820922852
walking,-6.244078159332275,5.669469833374023,1.2258312702178955
walking,-3.7158010005950928,4.252102375030518,4.213795185089111
walking,-7.086836814880371,6.588842868804932,2.5665841102600098
walking,-7.814674377441406,17.544710159301758,2.5665841102600098
walking,-4.6734819412231445,-0.15322890877723694,1.8770540952682495
walking,-0.7661445140838623,6.090848922729492,1.4173674583435059
walking,-7.163451671600342,4.9799394607543945,3.9456443786621094
walking,-10.457873344421387,11.875240325927734,6.244078159332275
walking,-6.282385349273682,9.53849983215332,0.5363011956214905
walking,-1.2258312702178955,9.921571731567383,2.2601263523101807
walking,-5.094861030578613,4.63517427444458,0.3447650372982025
walking,-6.89530086517334,5.899312973022461,4.520252704620361
walking,-6.89530086517334,9.423578262329102,4.520252704620361
walking,-3.2178070545196533,6.512228488922119,-1.8770540952682495
walking,-13.48414421081543,14.250288963317871,-2.0685901641845703
